slice_file_name,fsID,start,end,salience,fold,classID,class
5-250629-A-372___1.wav,11588,0.0,0.7,1,8,0,Not_a_drone
2-141682-A-360___1.wav,4719,0.0,0.7,1,8,0,Not_a_drone
157867-8-0-1___1.wav,3536,0.0,0.7,1,9,0,Not_a_drone
doing_the_dishes009___7.wav,11998,4.2,4.9,1,1,0,Not_a_drone
180937-7-1-0___3.wav,3727,1.4,2.1,1,3,0,Not_a_drone
u3___27.wav,12354,18.2,18.9,1,2,0,Not_a_drone
21684-9-0-7___4.wav,5878,2.1,2.8,1,8,0,Not_a_drone
zz_g4___127.wav,1361,88.2,88.9,1,8,1,Drone
hand_fan___90.wav,12022,62.3,63.0,1,9,0,Not_a_drone
4-187384-A-341___1.wav,9160,0.0,0.7,1,8,0,Not_a_drone
176787-5-0-23___4.wav,3671,2.1,2.8,1,3,0,Not_a_drone
5-185579-B-414___1.wav,10270,0.0,0.7,1,8,0,Not_a_drone
1-103995-A-303___1.wav,1419,0.0,0.7,1,2,0,Not_a_drone
5-198411-G-204___1.wav,10535,0.0,0.7,1,2,0,Not_a_drone
2-96063-A-371___1.wav,5805,0.0,0.7,1,10,0,Not_a_drone
1-104089-A-223___1.wav,1429,0.0,0.7,1,5,0,Not_a_drone
3-83527-A-43___1.wav,7800,0.0,0.7,1,6,0,Not_a_drone
1-28005-A-182___1.wav,2067,0.0,0.7,1,3,0,Not_a_drone
5-210540-A-132___1.wav,10818,0.0,0.7,1,8,0,Not_a_drone
1-54065-A-454___1.wav,2669,0.0,0.7,1,9,0,Not_a_drone
1-43760-A-110___1.wav,2360,0.0,0.7,1,6,0,Not_a_drone
135776-2-0-85___5.wav,3440,2.8,3.5,1,8,0,Not_a_drone
3-182025-A-302___1.wav,7509,0.0,0.7,1,3,0,Not_a_drone
5-219342-A-384___1.wav,11090,0.0,0.7,1,9,0,Not_a_drone
103258-5-0-2___4.wav,3313,2.1,2.8,1,6,0,Not_a_drone
78360-4-0-16___1.wav,11939,0.0,0.7,1,3,0,Not_a_drone
2-99795-A-324___1.wav,5843,0.0,0.7,1,5,0,Not_a_drone
5-210571-A-381___1.wav,10822,0.0,0.7,1,8,0,Not_a_drone
46669-4-0-3___5.wav,9848,2.8,3.5,1,7,0,Not_a_drone
Membo_0_011-membo_001____1.wav,503,0.0,0.7,1,8,1,Drone
hoover___43.wav,12023,29.4,30.1,1,1,0,Not_a_drone
Membo_0_002-membo_001____1.wav,458,0.0,0.7,1,6,1,Drone
white_noise002___6.wav,12357,3.5,4.2,1,2,0,Not_a_drone
3-147343-A-340___1.wav,6807,0.0,0.7,1,2,0,Not_a_drone
1-27165-A-353___1.wav,2043,0.0,0.7,1,10,0,Not_a_drone
46669-4-0-31___2.wav,9841,0.7,1.4,1,10,0,Not_a_drone
zz_g4___160.wav,1361,111.3,112.0,1,10,1,Drone
hoover___106.wav,12023,73.5,74.2,1,7,0,Not_a_drone
2-158746-A-21___1.wav,4785,0.0,0.7,1,3,0,Not_a_drone
1-103995-A-301___1.wav,1417,0.0,0.7,1,2,0,Not_a_drone
2-106073-A-360___1.wav,4054,0.0,0.7,1,9,0,Not_a_drone
177621-0-0-109___2.wav,3691,0.7,1.4,1,3,0,Not_a_drone
1-21935-A-380___1.wav,1885,0.0,0.7,1,10,0,Not_a_drone
hoveering_30m_G10___26.wav,441,17.5,18.2,1,5,1,Drone
4-255371-A-474___1.wav,9744,0.0,0.7,1,9,0,Not_a_drone
2-68595-A-153___1.wav,5312,0.0,0.7,1,7,0,Not_a_drone
zz_g6___74.wav,1363,51.1,51.8,1,3,1,Drone
5-194899-A-30___1.wav,10391,0.0,0.7,1,8,0,Not_a_drone
zz_g5___23.wav,1362,15.4,16.1,1,5,1,Drone
5-244315-A-60___1.wav,11501,0.0,0.7,1,2,0,Not_a_drone
1-103999-A-303___1.wav,1424,0.0,0.7,1,1,0,Not_a_drone
2-117271-A-04___1.wav,4288,0.0,0.7,1,7,0,Not_a_drone
FlyingDroneSoundEffect___25.wav,430,16.8,17.5,1,1,1,Drone
157867-8-0-18___1.wav,3534,0.0,0.7,1,4,0,Not_a_drone
extra_membo_D2_2039___1.wav,413,0.0,0.7,1,2,1,Drone
3-174840-A-431___1.wav,7453,0.0,0.7,1,8,0,Not_a_drone
10m(6)___8.wav,18,4.9,5.6000000000000005,1,10,1,Drone
d3___7.wav,369,4.2,4.9,1,9,1,Drone
shaver___161.wav,12051,112.0,112.7,1,4,0,Not_a_drone
182800-2-2-3___5.wav,3805,2.8,3.5,1,6,0,Not_a_drone
103258-5-0-7___2.wav,3318,0.7,1.4,1,5,0,Not_a_drone
3-154926-A-402___1.wav,7034,0.0,0.7,1,5,0,Not_a_drone
5-251957-A-473___1.wav,11614,0.0,0.7,1,10,0,Not_a_drone
u3___95.wav,12354,65.8,66.5,1,6,0,Not_a_drone
2-109374-A-161___1.wav,4185,0.0,0.7,1,10,0,Not_a_drone
4-181955-B-32___1.wav,8976,0.0,0.7,1,9,0,Not_a_drone
4-193480-A-404___1.wav,9338,0.0,0.7,1,8,0,Not_a_drone
1-81851-A-313___1.wav,3123,0.0,0.7,1,1,0,Not_a_drone
143651-2-0-22___2.wav,3471,0.7,1.4,1,1,0,Not_a_drone
3-156558-A-211___1.wav,7133,0.0,0.7,1,8,0,Not_a_drone
138015-3-0-5___4.wav,3449,2.1,2.8,1,3,0,Not_a_drone
180937-7-3-20___3.wav,3765,1.4,2.1,1,6,0,Not_a_drone
2-54962-A-233___1.wav,5167,0.0,0.7,1,7,0,Not_a_drone
r_l_10m_g6___31.wav,1352,21.0,21.7,1,4,1,Drone
4-160036-B-330___1.wav,8394,0.0,0.7,1,4,0,Not_a_drone
2-50668-B-410___1.wav,5104,0.0,0.7,1,10,0,Not_a_drone
2-120587-A-63___1.wav,4437,0.0,0.7,1,1,0,Not_a_drone
2-82077-A-74___1.wav,5598,0.0,0.7,1,2,0,Not_a_drone
2-87282-A-340___1.wav,5699,0.0,0.7,1,3,0,Not_a_drone
4-218199-D-351___1.wav,9636,0.0,0.7,1,5,0,Not_a_drone
2-125966-A-111___1.wav,4540,0.0,0.7,1,3,0,Not_a_drone
doing_the_dishes011___4.wav,12000,2.1,2.8,1,5,0,Not_a_drone
Membo_1_001-membo_001____1.wav,578,0.0,0.7,1,1,1,Drone
4-183882-A-281___1.wav,9055,0.0,0.7,1,3,0,Not_a_drone
4-175846-A-434___1.wav,8843,0.0,0.7,1,10,0,Not_a_drone
103258-5-0-3___1.wav,3314,0.0,0.7,1,8,0,Not_a_drone
192124-2-0-3___4.wav,3820,2.1,2.8,1,7,0,Not_a_drone
mixed_membo_17-membo_002____1.wav,1061,0.0,0.7,1,10,1,Drone
3-155584-A-140___1.wav,7097,0.0,0.7,1,3,0,Not_a_drone
105415-2-0-6___2.wav,3327,0.7,1.4,1,1,0,Not_a_drone
15m(10)___5.wav,25,2.8,3.5,1,10,1,Drone
1-62565-A-441___1.wav,2861,0.0,0.7,1,8,0,Not_a_drone
2-116400-A-01___1.wav,4275,0.0,0.7,1,7,0,Not_a_drone
2-96063-A-370___1.wav,5804,0.0,0.7,1,6,0,Not_a_drone
172314-9-0-52___5.wav,3618,2.8,3.5,1,9,0,Not_a_drone
5-169983-A-53___1.wav,10069,0.0,0.7,1,2,0,Not_a_drone
3-249913-A-252___1.wav,7659,0.0,0.7,1,8,0,Not_a_drone
zz_g7___139.wav,1364,96.6,97.3,1,5,1,Drone
5-207836-B-293___1.wav,10749,0.0,0.7,1,9,0,Not_a_drone
zz_g6___76.wav,1363,52.5,53.2,1,8,1,Drone
177621-0-0-47___5.wav,3704,2.8,3.5,1,6,0,Not_a_drone
3-157695-A-00___1.wav,7177,0.0,0.7,1,5,0,Not_a_drone
4-168868-A-174___1.wav,8653,0.0,0.7,1,2,0,Not_a_drone
5-194930-A-14___1.wav,10415,0.0,0.7,1,9,0,Not_a_drone
177621-0-0-127___1.wav,3695,0.0,0.7,1,9,0,Not_a_drone
5-198278-B-72___1.wav,10483,0.0,0.7,1,9,0,Not_a_drone
5-179865-A-430___1.wav,10176,0.0,0.7,1,9,0,Not_a_drone
running_tap001___7.wav,12039,4.2,4.9,1,8,0,Not_a_drone
Membo_1_048-membo_000____1.wav,657,0.0,0.7,1,5,1,Drone
1-40154-A-463___1.wav,2328,0.0,0.7,1,2,0,Not_a_drone
5-185579-B-410___1.wav,10266,0.0,0.7,1,5,0,Not_a_drone
2-78781-A-474___1.wav,5523,0.0,0.7,1,8,0,Not_a_drone
176787-5-0-25___4.wav,3673,2.1,2.8,1,10,0,Not_a_drone
d5___64.wav,371,44.1,44.8,1,2,1,Drone
5-215445-A-471___1.wav,10957,0.0,0.7,1,9,0,Not_a_drone
d1___11.wav,367,7.0,7.7,1,2,1,Drone
118279-8-0-13___3.wav,3371,1.4,2.1,1,2,0,Not_a_drone
2-72547-D-143___1.wav,5402,0.0,0.7,1,9,0,Not_a_drone
4-159609-B-142___1.wav,8386,0.0,0.7,1,7,0,Not_a_drone
electric_toothbrush___128.wav,12008,88.9,89.60000000000001,1,4,0,Not_a_drone
105415-2-0-24___5.wav,3325,2.8,3.5,1,5,0,Not_a_drone
silence097___1.wav,12150,0.0,0.7,1,6,0,Not_a_drone
mixed_16-bebop_002____1.wav,764,0.0,0.7,1,5,1,Drone
103074-7-0-0___2.wav,3279,0.7,1.4,1,9,0,Not_a_drone
hoovering_20m_G5___20.wav,439,13.3,14.0,1,9,1,Drone
hoover___7.wav,12023,4.2,4.9,1,7,0,Not_a_drone
2-61311-A-121___1.wav,5235,0.0,0.7,1,6,0,Not_a_drone
3-155556-A-313___1.wav,7065,0.0,0.7,1,3,0,Not_a_drone
mixed_10-bebop_001____1.wav,733,0.0,0.7,1,4,1,Drone
15m(10)___12.wav,25,7.7,8.4,1,3,1,Drone
5-160614-B-483___1.wav,10024,0.0,0.7,1,7,0,Not_a_drone
4-168868-A-171___1.wav,8650,0.0,0.7,1,10,0,Not_a_drone
silence169___1.wav,12222,0.0,0.7,1,3,0,Not_a_drone
1-181071-B-402___1.wav,1697,0.0,0.7,1,7,0,Not_a_drone
5-217186-B-163___1.wav,11034,0.0,0.7,1,9,0,Not_a_drone
180937-7-1-10___2.wav,3728,0.7,1.4,1,4,0,Not_a_drone
180937-7-4-12___2.wav,3789,0.7,1.4,1,7,0,Not_a_drone
mixed_60-bebop_000____1.wav,964,0.0,0.7,1,6,1,Drone
u2___42.wav,12353,28.7,29.4,1,10,0,Not_a_drone
hand_fan___67.wav,12022,46.2,46.900000000000006,1,5,0,Not_a_drone
15_m(9)___2.wav,29,0.7,1.4,1,3,1,Drone
4-251959-A-471___1.wav,9731,0.0,0.7,1,5,0,Not_a_drone
5-171653-A-411___1.wav,10087,0.0,0.7,1,1,0,Not_a_drone
zz_g6___31.wav,1363,21.0,21.7,1,9,1,Drone
2-107351-B-200___1.wav,4094,0.0,0.7,1,2,0,Not_a_drone
176787-5-0-8___4.wav,3685,2.1,2.8,1,6,0,Not_a_drone
2-209473-A-250___1.wav,4914,0.0,0.7,1,1,0,Not_a_drone
3-253084-B-23___1.wav,7680,0.0,0.7,1,2,0,Not_a_drone
17592-5-1-3___1.wav,3641,0.0,0.7,1,2,0,Not_a_drone
Membo_1_042-membo_000____1.wav,627,0.0,0.7,1,7,1,Drone
5-198411-A-204___1.wav,10505,0.0,0.7,1,4,0,Not_a_drone
1-81001-B-301___1.wav,3111,0.0,0.7,1,1,0,Not_a_drone
1-30830-A-243___1.wav,2143,0.0,0.7,1,10,0,Not_a_drone
silence249___1.wav,12302,0.0,0.7,1,9,0,Not_a_drone
1-118559-A-172___1.wav,1503,0.0,0.7,1,7,0,Not_a_drone
mixed_50-bebop_004____1.wav,913,0.0,0.7,1,10,1,Drone
shower___154.wav,12052,107.1,107.8,1,1,0,Not_a_drone
hoovering_20m_G10___6.wav,438,3.5,4.2,1,9,1,Drone
1-39901-A-114___1.wav,2309,0.0,0.7,1,3,0,Not_a_drone
3-118972-B-411___1.wav,6238,0.0,0.7,1,10,0,Not_a_drone
shaver___104.wav,12051,72.1,72.8,1,7,0,Not_a_drone
mixed_membo_43-membo_003____1.wav,1207,0.0,0.7,1,2,1,Drone
B_S2_D1_081-bebop_001____1.wav,107,0.0,0.7,1,2,1,Drone
1-18074-B-60___1.wav,1685,0.0,0.7,1,5,0,Not_a_drone
1-64398-A-412___1.wav,2892,0.0,0.7,1,4,0,Not_a_drone
97317-2-0-25___5.wav,11967,2.8,3.5,1,10,0,Not_a_drone
57320-0-0-31___2.wav,11860,0.7,1.4,1,7,0,Not_a_drone
1-121951-A-82___1.wav,1513,0.0,0.7,1,1,0,Not_a_drone
running_tap003___1.wav,12041,0.0,0.7,1,2,0,Not_a_drone
1-47923-A-280___1.wav,2485,0.0,0.7,1,4,0,Not_a_drone
3-118658-B-414___1.wav,6231,0.0,0.7,1,2,0,Not_a_drone
shaver___148.wav,12051,102.9,103.6,1,3,0,Not_a_drone
4-177250-A-104___1.wav,8883,0.0,0.7,1,10,0,Not_a_drone
1-104089-B-222___1.wav,1433,0.0,0.7,1,3,0,Not_a_drone
r_l_5m_G5___8.wav,1355,4.9,5.6000000000000005,1,3,1,Drone
4-133047-B-50___1.wav,8124,0.0,0.7,1,4,0,Not_a_drone
5m(4) (1)___3.wav,44,1.4,2.1,1,3,1,Drone
159738-8-0-9___3.wav,3573,1.4,2.1,1,7,0,Not_a_drone
3-115387-A-470___1.wav,6137,0.0,0.7,1,6,0,Not_a_drone
1-51805-G-331___1.wav,2616,0.0,0.7,1,4,0,Not_a_drone
2-109371-C-163___1.wav,4177,0.0,0.7,1,8,0,Not_a_drone
180937-7-3-4___2.wav,3780,0.7,1.4,1,8,0,Not_a_drone
hoverring_5m_G0___6.wav,443,3.5,4.2,1,10,1,Drone
4-147658-A-461___1.wav,8240,0.0,0.7,1,3,0,Not_a_drone
3-100024-B-272___1.wav,5914,0.0,0.7,1,6,0,Not_a_drone
103074-7-1-1___5.wav,3283,2.8,3.5,1,2,0,Not_a_drone
mixed_22-bebop_004____1.wav,801,0.0,0.7,1,6,1,Drone
2-117795-B-30___1.wav,4339,0.0,0.7,1,8,0,Not_a_drone
2-126756-A-293___1.wav,4552,0.0,0.7,1,3,0,Not_a_drone
4-234879-A-61___1.wav,9691,0.0,0.7,1,9,0,Not_a_drone
silence181___1.wav,12234,0.0,0.7,1,4,0,Not_a_drone
78360-4-0-3___3.wav,11949,1.4,2.1,1,6,0,Not_a_drone
4-164206-A-101___1.wav,8515,0.0,0.7,1,5,0,Not_a_drone
d7___46.wav,372,31.5,32.2,1,2,1,Drone
1-46744-A-364___1.wav,2429,0.0,0.7,1,2,0,Not_a_drone
159738-8-0-13___2.wav,3558,0.7,1.4,1,1,0,Not_a_drone
5-201194-A-384___1.wav,10625,0.0,0.7,1,8,0,Not_a_drone
2-42101-A-433___1.wav,5067,0.0,0.7,1,1,0,Not_a_drone
3-98771-A-182___1.wav,7894,0.0,0.7,1,3,0,Not_a_drone
1-96890-A-371___1.wav,3241,0.0,0.7,1,1,0,Not_a_drone
72261-3-0-17___1.wav,11908,0.0,0.7,1,8,0,Not_a_drone
mixed_61-bebop_000____1.wav,969,0.0,0.7,1,3,1,Drone
15m(2)___14.wav,26,9.1,9.8,1,3,1,Drone
176258-3-1-2___4.wav,3646,2.1,2.8,1,2,0,Not_a_drone
d5___62.wav,371,42.7,43.400000000000006,1,7,1,Drone
free_30m_g7-10___12.wav,433,7.7,8.4,1,1,1,Drone
d2___53.wav,368,36.4,37.1,1,4,1,Drone
free_wind_20m_G7___5.wav,436,2.8,3.5,1,10,1,Drone
103074-7-4-1___1.wav,3295,0.0,0.7,1,1,0,Not_a_drone
2-108760-A-143___1.wav,4107,0.0,0.7,1,9,0,Not_a_drone
mixed_membo_12-membo_003____1.wav,1037,0.0,0.7,1,6,1,Drone
159738-8-0-18___3.wav,3563,1.4,2.1,1,1,0,Not_a_drone
2-67422-A-184___1.wav,5298,0.0,0.7,1,4,0,Not_a_drone
1-19111-A-241___1.wav,1751,0.0,0.7,1,10,0,Not_a_drone
4-179984-A-384___1.wav,8908,0.0,0.7,1,7,0,Not_a_drone
3-95694-A-50___1.wav,7842,0.0,0.7,1,6,0,Not_a_drone
3-257858-A-23___1.wav,7700,0.0,0.7,1,7,0,Not_a_drone
2-188822-A-401___1.wav,4875,0.0,0.7,1,1,0,Not_a_drone
3-139331-A-273___1.wav,6555,0.0,0.7,1,4,0,Not_a_drone
avata1___44.wav,52,30.1,30.8,1,2,1,Drone
2-56926-A-462___1.wav,5171,0.0,0.7,1,7,0,Not_a_drone
electric_toothbrush___80.wav,12008,55.3,56.0,1,8,0,Not_a_drone
hoover___22.wav,12023,14.7,15.4,1,3,0,Not_a_drone
3-166125-B-230___1.wav,7342,0.0,0.7,1,6,0,Not_a_drone
4-194711-A-380___1.wav,9354,0.0,0.7,1,1,0,Not_a_drone
u_d_30m_G7___3.wav,1357,1.4,2.1,1,10,1,Drone
4-119648-A-481___1.wav,7990,0.0,0.7,1,2,0,Not_a_drone
Membo_0_001-membo_001____1.wav,453,0.0,0.7,1,6,1,Drone
2-103424-A-33___1.wav,3967,0.0,0.7,1,3,0,Not_a_drone
180937-7-3-29___3.wav,3773,1.4,2.1,1,3,0,Not_a_drone
mixed_34-bebop_003____1.wav,865,0.0,0.7,1,8,1,Drone
5-195517-A-72___1.wav,10428,0.0,0.7,1,9,0,Not_a_drone
u3___128.wav,12354,88.9,89.60000000000001,1,8,0,Not_a_drone
143651-2-0-39___5.wav,3472,2.8,3.5,1,7,0,Not_a_drone
3-70962-C-40___1.wav,7777,0.0,0.7,1,6,0,Not_a_drone
d5___34.wav,371,23.1,23.8,1,3,1,Drone
177621-0-0-91___5.wav,3710,2.8,3.5,1,8,0,Not_a_drone
1-68734-A-343___1.wav,2943,0.0,0.7,1,8,0,Not_a_drone
3-185456-A-294___1.wav,7531,0.0,0.7,1,9,0,Not_a_drone
113205-5-1-2___3.wav,3351,1.4,2.1,1,9,0,Not_a_drone
3-119459-A-263___1.wav,6275,0.0,0.7,1,1,0,Not_a_drone
4-167063-C-112___1.wav,8606,0.0,0.7,1,9,0,Not_a_drone
1-46274-A-182___1.wav,2417,0.0,0.7,1,5,0,Not_a_drone
d3___3.wav,369,1.4,2.1,1,3,1,Drone
4-181599-A-263___1.wav,8947,0.0,0.7,1,4,0,Not_a_drone
1-45641-A-270___1.wav,2395,0.0,0.7,1,8,0,Not_a_drone
3-149465-A-220___1.wav,6847,0.0,0.7,1,10,0,Not_a_drone
2-165801-A-483___1.wav,4817,0.0,0.7,1,8,0,Not_a_drone
1-17295-A-294___1.wav,1644,0.0,0.7,1,10,0,Not_a_drone
5-234263-A-253___1.wav,11289,0.0,0.7,1,5,0,Not_a_drone
5-248341-B-64___1.wav,11555,0.0,0.7,1,5,0,Not_a_drone
2-83934-A-50___1.wav,5644,0.0,0.7,1,7,0,Not_a_drone
3-143933-A-381___1.wav,6668,0.0,0.7,1,7,0,Not_a_drone
hoover___12.wav,12023,7.7,8.4,1,9,0,Not_a_drone
2-83934-A-51___1.wav,5645,0.0,0.7,1,10,0,Not_a_drone
1-46274-A-183___1.wav,2418,0.0,0.7,1,9,0,Not_a_drone
hovering_5m_G8___41.wav,442,28.0,28.7,1,6,1,Drone
mixed_membo_61-membo_003____1.wav,1307,0.0,0.7,1,10,1,Drone
d2___17.wav,368,11.2,11.9,1,2,1,Drone
106905-8-0-2___4.wav,3331,2.1,2.8,1,4,0,Not_a_drone
3-144028-A-00___1.wav,6672,0.0,0.7,1,4,0,Not_a_drone
1-45641-A-273___1.wav,2398,0.0,0.7,1,3,0,Not_a_drone
2-130245-A-341___1.wav,4580,0.0,0.7,1,3,0,Not_a_drone
mixed_membo_12-membo_000____1.wav,1034,0.0,0.7,1,4,1,Drone
5-194899-A-32___1.wav,10393,0.0,0.7,1,4,0,Not_a_drone
3-130998-B-283___1.wav,6440,0.0,0.7,1,2,0,Not_a_drone
180937-7-0-4___4.wav,3724,2.1,2.8,1,3,0,Not_a_drone
146186-5-0-1___4.wav,3481,2.1,2.8,1,3,0,Not_a_drone
134717-0-0-16___1.wav,3414,0.0,0.7,1,10,0,Not_a_drone
15m(2)___21.wav,26,14.0,14.7,1,6,1,Drone
1-75189-A-71___1.wav,3021,0.0,0.7,1,3,0,Not_a_drone
2-205966-A-164___1.wav,4903,0.0,0.7,1,1,0,Not_a_drone
4-171519-A-212___1.wav,8701,0.0,0.7,1,3,0,Not_a_drone
u3___73.wav,12354,50.4,51.1,1,9,0,Not_a_drone
u2___21.wav,12353,14.0,14.7,1,2,0,Not_a_drone
135776-2-0-40___2.wav,3436,0.7,1.4,1,1,0,Not_a_drone
u2___14.wav,12353,9.1,9.8,1,10,0,Not_a_drone
1-56380-A-52___1.wav,2737,0.0,0.7,1,2,0,Not_a_drone
hovering_5m_G8___21.wav,442,14.0,14.7,1,9,1,Drone
1-56907-A-462___1.wav,2747,0.0,0.7,1,5,0,Not_a_drone
shaver___133.wav,12051,92.4,93.1,1,6,0,Not_a_drone
180937-7-3-33___4.wav,3778,2.1,2.8,1,6,0,Not_a_drone
113205-5-1-0___2.wav,3349,0.7,1.4,1,1,0,Not_a_drone
2-51173-A-351___1.wav,5115,0.0,0.7,1,3,0,Not_a_drone
Membo_1_047-membo_004____1.wav,656,0.0,0.7,1,2,1,Drone
extra_membo_D2_2048___1.wav,422,0.0,0.7,1,5,1,Drone
4-187284-A-300___1.wav,9154,0.0,0.7,1,7,0,Not_a_drone
4-201800-A-310___1.wav,9504,0.0,0.7,1,7,0,Not_a_drone
1-30039-A-264___1.wav,2104,0.0,0.7,1,9,0,Not_a_drone
118101-3-0-3___3.wav,3364,1.4,2.1,1,5,0,Not_a_drone
zz_u_d_2___27.wav,1370,18.2,18.9,1,1,1,Drone
d5___73.wav,371,50.4,51.1,1,7,1,Drone
5-219379-C-113___1.wav,11104,0.0,0.7,1,4,0,Not_a_drone
4-119648-B-482___1.wav,7996,0.0,0.7,1,4,0,Not_a_drone
1-29532-A-161___1.wav,2086,0.0,0.7,1,8,0,Not_a_drone
1-36402-A-230___1.wav,2270,0.0,0.7,1,7,0,Not_a_drone
FlyingDroneSoundEffect___80.wav,430,55.3,56.0,1,8,1,Drone
white_noise000___2.wav,12355,0.7,1.4,1,8,0,Not_a_drone
4-175000-A-404___1.wav,8818,0.0,0.7,1,10,0,Not_a_drone
4-191297-A-284___1.wav,9313,0.0,0.7,1,10,0,Not_a_drone
5-207781-A-170___1.wav,10726,0.0,0.7,1,9,0,Not_a_drone
2-109231-B-94___1.wav,4153,0.0,0.7,1,7,0,Not_a_drone
4-189832-A-221___1.wav,9270,0.0,0.7,1,8,0,Not_a_drone
extra_membo_D2_2025___1.wav,399,0.0,0.7,1,3,1,Drone
57320-0-0-27___5.wav,11859,2.8,3.5,1,7,0,Not_a_drone
180937-7-3-20___4.wav,3765,2.1,2.8,1,2,0,Not_a_drone
103258-5-0-5___2.wav,3316,0.7,1.4,1,5,0,Not_a_drone
zz_g4___75.wav,1361,51.8,52.5,1,1,1,Drone
15m(2)___2.wav,26,0.7,1.4,1,7,1,Drone
free_10m_G6___1.wav,431,0.0,0.7,1,3,1,Drone
no_drone___52.wav,12025,35.7,36.400000000000006,1,9,0,Not_a_drone
10m(5)___12.wav,17,7.7,8.4,1,1,1,Drone
u3___147.wav,12354,102.2,102.9,1,10,0,Not_a_drone
4-223125-A-143___1.wav,9673,0.0,0.7,1,4,0,Not_a_drone
exercise_bike001___6.wav,12010,3.5,4.2,1,9,0,Not_a_drone
2-87412-A-244___1.wav,5708,0.0,0.7,1,9,0,Not_a_drone
U_P_5m_G6___17.wav,1358,11.2,11.9,1,2,1,Drone
zz_g6___85.wav,1363,58.8,59.5,1,7,1,Drone
1-23222-B-193___1.wav,1933,0.0,0.7,1,6,0,Not_a_drone
4-180337-A-283___1.wav,8912,0.0,0.7,1,6,0,Not_a_drone
4-111671-A-420___1.wav,7949,0.0,0.7,1,1,0,Not_a_drone
mixed_membo_65-membo_002____1.wav,1326,0.0,0.7,1,6,1,Drone
2-85139-A-130___1.wav,5669,0.0,0.7,1,2,0,Not_a_drone
176787-5-0-6___3.wav,3683,1.4,2.1,1,2,0,Not_a_drone
zz_g4___132.wav,1361,91.7,92.4,1,8,1,Drone
1-56311-A-100___1.wav,2730,0.0,0.7,1,9,0,Not_a_drone
180256-3-0-2___5.wav,3719,2.8,3.5,1,4,0,Not_a_drone
shaver___24.wav,12051,16.1,16.8,1,8,0,Not_a_drone
4-125929-A-400___1.wav,8059,0.0,0.7,1,4,0,Not_a_drone
4-191327-A-382___1.wav,9316,0.0,0.7,1,6,0,Not_a_drone
silence027___1.wav,12080,0.0,0.7,1,3,0,Not_a_drone
180937-7-4-0___2.wav,3786,0.7,1.4,1,3,0,Not_a_drone
5-9032-A-02___1.wav,11824,0.0,0.7,1,8,0,Not_a_drone
pink_noise003___5.wav,12029,2.8,3.5,1,1,0,Not_a_drone
u3___182.wav,12354,126.7,127.4,1,4,0,Not_a_drone
u3___10.wav,12354,6.3,7.0,1,3,0,Not_a_drone
3-146964-A-52___1.wav,6789,0.0,0.7,1,1,0,Not_a_drone
3-140774-A-100___1.wav,6587,0.0,0.7,1,5,0,Not_a_drone
B_S2_D1_101-bebop_003____1.wav,209,0.0,0.7,1,8,1,Drone
1-51170-A-183___1.wav,2573,0.0,0.7,1,7,0,Not_a_drone
5-195518-A-74___1.wav,10435,0.0,0.7,1,7,0,Not_a_drone
5-177957-A-401___1.wav,10122,0.0,0.7,1,2,0,Not_a_drone
4-128659-A-334___1.wav,8078,0.0,0.7,1,9,0,Not_a_drone
2-152895-A-313___1.wav,4757,0.0,0.7,1,1,0,Not_a_drone
zz_g4___21.wav,1361,14.0,14.7,1,1,1,Drone
2-65750-A-10___1.wav,5274,0.0,0.7,1,4,0,Not_a_drone
2-108766-A-91___1.wav,4125,0.0,0.7,1,9,0,Not_a_drone
180937-7-2-3___1.wav,3747,0.0,0.7,1,6,0,Not_a_drone
5-259169-A-51___1.wav,11727,0.0,0.7,1,8,0,Not_a_drone
164053-8-2-2___1.wav,3593,0.0,0.7,1,4,0,Not_a_drone
1-19118-A-242___1.wav,1757,0.0,0.7,1,8,0,Not_a_drone
24074-1-0-4___3.wav,5890,1.4,2.1,1,7,0,Not_a_drone
2-99955-A-70___1.wav,5849,0.0,0.7,1,1,0,Not_a_drone
zz_l_r_3___1.wav,1367,0.0,0.7,1,4,1,Drone
3-148330-A-210___1.wav,6822,0.0,0.7,1,8,0,Not_a_drone
197318-6-2-0___1.wav,3856,0.0,0.7,1,5,0,Not_a_drone
159738-8-0-11___2.wav,3556,0.7,1.4,1,5,0,Not_a_drone
avata1___3.wav,52,1.4,2.1,1,6,1,Drone
1-62565-A-442___1.wav,2862,0.0,0.7,1,6,0,Not_a_drone
2-144137-A-432___1.wav,4736,0.0,0.7,1,2,0,Not_a_drone
138031-2-0-7___4.wav,3458,2.1,2.8,1,4,0,Not_a_drone
5-214759-A-54___1.wav,10930,0.0,0.7,1,5,0,Not_a_drone
5-184871-A-241___1.wav,10252,0.0,0.7,1,9,0,Not_a_drone
1-43764-A-342___1.wav,2367,0.0,0.7,1,7,0,Not_a_drone
157867-8-0-18___4.wav,3534,2.1,2.8,1,5,0,Not_a_drone
mixed_23-bebop_004____1.wav,806,0.0,0.7,1,7,1,Drone
5-234335-A-230___1.wav,11291,0.0,0.7,1,6,0,Not_a_drone
1-50623-A-151___1.wav,2531,0.0,0.7,1,6,0,Not_a_drone
5-234879-A-12___1.wav,11303,0.0,0.7,1,1,0,Not_a_drone
1-51036-A-161___1.wav,2556,0.0,0.7,1,9,0,Not_a_drone
